id,date,routine,category,exercise,weight,reps,rpe,intensity,one_rep_max,volume,relative_volume,distance,time,speed,comment
96,2016-02-16,,Legs,Standing Calf Raise Machine,0.0,20.0,,,0.0,0.0,,,,,
96,2016-02-16,,Legs,Standing Calf Raise Machine,0.0,20.0,,,0.0,0.0,,,,,
96,2016-02-16,,Legs,Seated Calf Raise Machine,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
96,2016-02-16,,Legs,Seated Calf Raise Machine,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
96,2016-02-16,,Legs,Seated Calf Raise Machine,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
96,2016-02-16,,Legs,Seated Calf Raise Machine,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
97,2016-02-18,,Shoulders,Overhead Press,95.0,8.0,,0.71,133.0,760.0,539.0,,,,
97,2016-02-18,,Shoulders,Overhead Press,105.0,8.0,,0.79,133.0,840.0,663.0,,,,
97,2016-02-18,,Shoulders,Overhead Press,105.0,4.0,,0.79,133.0,420.0,331.0,,,,
97,2016-02-18,,Shoulders,Overhead Press,105.0,2.0,,0.79,133.0,210.0,165.0,,,,
97,2016-02-18,,Back,Barbell Shrug,110.0,12.0,,0.71,154.0,1320.0,937.0,,,,
97,2016-02-18,,Back,Barbell Shrug,110.0,12.0,,0.71,154.0,1320.0,937.0,,,,
97,2016-02-18,,Back,Barbell Shrug,110.0,12.0,,0.71,154.0,1320.0,937.0,,,,
97,2016-02-18,,Back,Barbell Shrug,110.0,12.0,,0.71,154.0,1320.0,937.0,,,,
97,2016-02-18,,Shoulders,Hammer Strength Shoulder Press,82.0,12.0,,0.71,115.0,984.0,698.0,,,,
97,2016-02-18,,Shoulders,Hammer Strength Shoulder Press,82.0,12.0,,0.71,115.0,984.0,698.0,,,,
97,2016-02-18,,Shoulders,Hammer Strength Shoulder Press,82.0,7.0,,0.71,115.0,574.0,407.0,,,,
97,2016-02-18,,Shoulders,Hammer Strength Shoulder Press,82.0,3.0,,0.71,115.0,246.0,174.0,,,,
97,2016-02-18,,Triceps,Rope Push Down,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
97,2016-02-18,,Triceps,Rope Push Down,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
97,2016-02-18,,Triceps,Rope Push Down,45.0,6.0,,0.71,63.0,270.0,191.0,,,,
97,2016-02-18,,Triceps,Rope Push Down,41.0,4.0,,0.65,63.0,164.0,106.0,,,,
98,2016-03-15,,Chest,Flat Barbell Bench Press,135.0,5.0,,0.64,210.0,675.0,432.0,,,,
98,2016-03-15,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.74,210.0,775.0,573.0,,,,
98,2016-03-15,,Chest,Flat Barbell Bench Press,175.0,5.0,,0.83,210.0,875.0,726.0,,,,
98,2016-03-15,,Chest,Flat Barbell Bench Press,175.0,5.0,,0.83,210.0,875.0,726.0,,,,
98,2016-03-15,,Chest,Flat Barbell Bench Press,175.0,5.0,,0.83,210.0,875.0,726.0,,,,
98,2016-03-15,,Chest,Flat Barbell Bench Press,175.0,5.0,,0.83,210.0,875.0,726.0,,,,
98,2016-03-15,,Chest,Flat Barbell Bench Press,180.0,5.0,,0.86,210.0,900.0,774.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,45.0,8.0,,0.46,98.0,360.0,165.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,55.0,1.0,,0.56,98.0,55.0,30.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,75.0,9.0,,0.77,98.0,675.0,519.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,75.0,3.0,,0.77,98.0,225.0,173.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,70.0,4.0,,0.71,98.0,280.0,198.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,65.0,5.0,,0.66,98.0,325.0,214.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,60.0,7.0,,0.61,98.0,420.0,256.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,55.0,5.0,,0.56,98.0,275.0,154.0,,,,
99,2016-03-16,,Biceps,Barbell Curl,50.0,6.0,,0.51,98.0,300.0,153.0,,,,
100,2016-03-22,,Legs,Barbell Squat,135.0,5.0,,0.62,216.0,675.0,418.0,,,,
100,2016-03-22,,Legs,Barbell Squat,155.0,5.0,,0.72,216.0,775.0,558.0,,,,
100,2016-03-22,,Legs,Barbell Squat,185.0,5.0,,0.86,216.0,925.0,795.0,,,,
100,2016-03-22,,Legs,Barbell Squat,185.0,5.0,,0.86,216.0,925.0,795.0,,,,
100,2016-03-22,,Legs,Barbell Squat,185.0,5.0,,0.86,216.0,925.0,795.0,,,,
100,2016-03-22,,Legs,Barbell Squat,185.0,5.0,,0.86,216.0,925.0,795.0,,,,
100,2016-03-22,,Legs,Barbell Squat,185.0,5.0,,0.86,216.0,925.0,795.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.56,239.0,1080.0,604.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.65,239.0,775.0,503.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,185.0,5.0,,0.77,239.0,925.0,712.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,185.0,4.0,,0.77,239.0,740.0,569.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,180.0,1.0,,0.75,239.0,180.0,135.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,175.0,1.0,,0.73,239.0,175.0,127.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,170.0,5.0,,0.71,239.0,850.0,603.0,,,,
101,2016-03-24,,Chest,Flat Barbell Bench Press,165.0,3.0,,0.69,239.0,495.0,341.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,35.0,12.0,,0.33,105.0,420.0,138.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,40.0,2.0,,0.38,105.0,80.0,30.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,75.0,12.0,,0.71,105.0,900.0,639.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,75.0,5.0,,0.71,105.0,375.0,266.0,,,,
102,2016-03-31,,Back,Lat Pulldown,140.0,12.0,,0.71,196.0,1680.0,1192.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,75.0,4.0,,0.71,105.0,300.0,213.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,75.0,3.0,,0.71,105.0,225.0,159.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,65.0,6.0,,0.62,105.0,390.0,241.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,65.0,6.0,,0.62,105.0,390.0,241.0,,,,
102,2016-03-31,,Biceps,Barbell Curl,55.0,12.0,,0.52,105.0,660.0,343.0,,,,Got really sloppy towards the end
103,2016-04-01,,Triceps,Rope Push Down,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
103,2016-04-01,,Triceps,Rope Push Down,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
103,2016-04-01,,Triceps,Rope Push Down,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
103,2016-04-01,,Triceps,Rope Push Down,41.0,12.0,,0.65,63.0,492.0,319.0,,,,
103,2016-04-01,,Triceps,Cable Overhead Triceps Extension,32.5,12.0,,0.62,52.0,390.0,241.0,,,,
103,2016-04-01,,Triceps,Cable Overhead Triceps Extension,32.5,12.0,,0.62,52.0,390.0,241.0,,,,
103,2016-04-01,,Triceps,Cable Overhead Triceps Extension,32.5,12.0,,0.62,52.0,390.0,241.0,,,,
103,2016-04-01,,Triceps,Cable Overhead Triceps Extension,37.5,12.0,,0.72,52.0,450.0,324.0,,,,
103,2016-04-01,,Shoulders,Overhead Press,95.0,8.0,,0.79,120.0,760.0,600.0,,,,
103,2016-04-01,,Shoulders,Overhead Press,95.0,4.0,,0.79,120.0,380.0,300.0,,,,
103,2016-04-01,,Shoulders,Overhead Press,95.0,1.0,,0.79,120.0,95.0,75.0,,,,
103,2016-04-01,,Shoulders,Overhead Press,95.0,4.0,,0.79,120.0,380.0,300.0,,,,
103,2016-04-01,,Shoulders,Overhead Press,85.0,8.0,,0.71,120.0,680.0,482.0,,,,
103,2016-04-01,,Shoulders,Overhead Press,85.0,6.0,,0.71,120.0,510.0,362.0,,,,
103,2016-04-01,,Shoulders,Overhead Press,85.0,2.0,,0.71,120.0,170.0,120.0,,,,
104,2016-04-05,,Legs,Barbell Squat,135.0,5.0,,0.61,222.0,675.0,411.0,,,,
104,2016-04-05,,Legs,Barbell Squat,155.0,5.0,,0.7,222.0,775.0,542.0,,,,
104,2016-04-05,,Legs,Barbell Squat,190.0,5.0,,0.86,222.0,950.0,817.0,,,,
104,2016-04-05,,Legs,Barbell Squat,190.0,5.0,,0.86,222.0,950.0,817.0,,,,
104,2016-04-05,,Legs,Barbell Squat,190.0,5.0,,0.86,222.0,950.0,817.0,,,,
104,2016-04-05,,Legs,Dumbbell Calf Raise,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
104,2016-04-05,,Legs,Barbell Squat,190.0,5.0,,0.86,222.0,950.0,817.0,,,,
104,2016-04-05,,Legs,Barbell Squat,190.0,5.0,,0.86,222.0,950.0,817.0,,,,
104,2016-04-05,,Legs,Hip Adduction,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
104,2016-04-05,,Legs,Hip Abduction,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
104,2016-04-05,,Legs,Dumbbell Calf Raise,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
104,2016-04-05,,Legs,Dumbbell Calf Raise,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
104,2016-04-05,,Legs,Dumbbell Calf Raise,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
104,2016-04-05,,Legs,Dumbbell Calf Raise,100.0,20.0,,0.6,167.0,2000.0,1200.0,,,,
104,2016-04-05,,Legs,Hip Adduction,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
104,2016-04-05,,Legs,Hip Adduction,90.0,10.0,,0.75,120.0,900.0,675.0,,,,
104,2016-04-05,,Legs,Hip Abduction,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
104,2016-04-05,,Legs,Hip Abduction,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
105,2016-04-12,,Chest,Paramount Standing Machine Fly,50.0,10.0,,0.75,67.0,500.0,375.0,,,,"""50"" Paramount Weight"
105,2016-04-12,,Chest,Paramount Standing Machine Fly,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
105,2016-04-12,,Chest,Paramount Standing Machine Fly,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
105,2016-04-12,,Chest,Paramount Standing Machine Fly,50.0,10.0,,0.75,67.0,500.0,375.0,,,,
105,2016-04-12,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.56,239.0,1080.0,604.0,,,,
105,2016-04-12,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.65,239.0,775.0,503.0,,,,
105,2016-04-12,,Chest,Flat Barbell Bench Press,190.0,5.0,,0.79,239.0,950.0,750.0,,,,
105,2016-04-12,,Chest,Flat Barbell Bench Press,190.0,5.0,,0.79,239.0,950.0,750.0,,,,
105,2016-04-12,,Chest,Flat Barbell Bench Press,190.0,5.0,,0.79,239.0,950.0,750.0,,,,
105,2016-04-12,,Chest,Flat Barbell Bench Press,190.0,5.0,,0.79,239.0,950.0,750.0,,,,
105,2016-04-12,,Chest,Decline Dumbbell Bench Press,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
105,2016-04-12,,Chest,Decline Dumbbell Bench Press,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
105,2016-04-12,,Chest,Decline Dumbbell Bench Press,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
105,2016-04-12,,Chest,Decline Dumbbell Bench Press,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
106,2016-04-13,,Biceps,Barbell Curl,40.0,12.0,,0.38,105.0,480.0,182.0,,,,Warmup
106,2016-04-13,,Biceps,Barbell Curl,45.0,8.0,,0.43,105.0,360.0,154.0,,,,Warmup
106,2016-04-13,,Biceps,Barbell Curl,80.0,7.0,,0.76,105.0,560.0,425.0,,,,
106,2016-04-13,,Biceps,Barbell Curl,80.0,5.0,,0.76,105.0,400.0,304.0,,,,Poor form. Used my back too much
106,2016-04-13,,Back,Lat Pulldown,120.0,8.0,,0.57,210.0,960.0,547.0,,,,
106,2016-04-13,,Back,Lat Pulldown,150.0,12.0,,0.71,210.0,1800.0,1278.0,,,,
106,2016-04-13,,Back,Lat Pulldown,150.0,6.0,,0.71,210.0,900.0,639.0,,,,
106,2016-04-13,,Biceps,Barbell Curl,75.0,3.0,,0.71,105.0,225.0,159.0,,,,"Switched to five rep sets and corrected my dating form, making sure my elbows were in"
106,2016-04-13,,Biceps,Barbell Curl,70.0,2.0,,0.67,105.0,140.0,93.0,,,,
106,2016-04-13,,Biceps,Barbell Curl,70.0,5.0,,0.67,105.0,350.0,234.0,,,,
106,2016-04-13,,Biceps,Barbell Curl,70.0,2.0,,0.67,105.0,140.0,93.0,,,,
106,2016-04-13,,Biceps,Barbell Curl,65.0,3.0,,0.62,105.0,195.0,120.0,,,,
106,2016-04-13,,Back,Lat Pulldown,140.0,5.0,,0.67,210.0,700.0,469.0,,,,
106,2016-04-13,,Back,Lat Pulldown,140.0,1.0,,0.67,210.0,140.0,93.0,,,,
106,2016-04-13,,Back,Lat Pulldown,140.0,6.0,,0.67,210.0,840.0,562.0,,,,
106,2016-04-13,,Back,Lat Pulldown,140.0,3.0,,0.67,210.0,420.0,281.0,,,,
106,2016-04-13,,Back,Lat Pulldown,140.0,3.0,,0.67,210.0,420.0,281.0,,,,
106,2016-04-13,,Back,Lat Pulldown,140.0,6.0,,0.67,210.0,840.0,562.0,,,,
106,2016-04-13,,Back,Lat Pulldown,130.0,6.0,,0.62,210.0,780.0,483.0,,,,
106,2016-04-13,,Back,Seated Cable Row,60.0,8.0,,0.59,101.0,480.0,283.0,,,,Warmup
106,2016-04-13,,Back,Seated Cable Row,80.0,8.0,,0.79,101.0,640.0,505.0,,,,
106,2016-04-13,,Back,Seated Cable Row,80.0,8.0,,0.79,101.0,640.0,505.0,,,,
106,2016-04-13,,Back,Seated Cable Row,80.0,8.0,,0.79,101.0,640.0,505.0,,,,
106,2016-04-13,,Back,Seated Cable Row,80.0,8.0,,0.79,101.0,640.0,505.0,,,,
107,2016-04-15,,Legs,Barbell Squat,135.0,8.0,,0.58,233.0,1080.0,626.0,,,,
107,2016-04-15,,Legs,Barbell Squat,155.0,5.0,,0.67,233.0,775.0,519.0,,,,
107,2016-04-15,,Legs,Barbell Squat,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
107,2016-04-15,,Legs,Barbell Squat,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
107,2016-04-15,,Legs,Barbell Squat,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
107,2016-04-15,,Legs,Dumbbell Calf Raise,110.0,20.0,,0.6,183.0,2200.0,1320.0,,,,
107,2016-04-15,,Legs,Dumbbell Calf Raise,110.0,20.0,,0.6,183.0,2200.0,1320.0,,,,
107,2016-04-15,,Legs,Dumbbell Calf Raise,110.0,20.0,,0.6,183.0,2200.0,1320.0,,,,
107,2016-04-15,,Legs,Dumbbell Calf Raise,110.0,20.0,,0.6,183.0,2200.0,1320.0,,,,
107,2016-04-15,,Legs,Dumbbell Calf Raise,110.0,20.0,,0.6,183.0,2200.0,1320.0,,,,
107,2016-04-15,,Legs,Hip Abduction,185.0,10.0,,0.75,247.0,1850.0,1387.0,,,,
107,2016-04-15,,Legs,Hip Abduction,180.0,10.0,,0.73,247.0,1800.0,1314.0,,,,
107,2016-04-15,,Legs,Hip Abduction,185.0,10.0,,0.75,247.0,1850.0,1387.0,,,,
107,2016-04-15,,Legs,Hip Adduction,95.0,10.0,,0.75,127.0,950.0,712.0,,,,
107,2016-04-15,,Legs,Hip Adduction,95.0,10.0,,0.75,127.0,950.0,712.0,,,,
107,2016-04-15,,Legs,Hip Adduction,95.0,10.0,,0.75,127.0,950.0,712.0,,,,
107,2016-04-15,,Legs,Hip Abduction,185.0,10.0,,0.75,247.0,1850.0,1387.0,,,,
108,2016-04-16,,Shoulders,Overhead Press,95.0,8.0,,0.62,152.0,760.0,471.0,,,,Warmup
108,2016-04-16,,Shoulders,Overhead Press,115.0,8.0,,0.76,152.0,920.0,699.0,,,,
108,2016-04-16,,Shoulders,Overhead Press,120.0,8.0,,0.79,152.0,960.0,758.0,,,,
108,2016-04-16,,Shoulders,Overhead Press,110.0,6.0,,0.72,152.0,660.0,475.0,,,,
108,2016-04-16,,Shoulders,Overhead Press,110.0,2.0,,0.72,152.0,220.0,158.0,,,,
108,2016-04-16,,Back,Barbell Shrug,120.0,12.0,,0.71,168.0,1440.0,1022.0,,,,
108,2016-04-16,,Back,Barbell Shrug,120.0,12.0,,0.71,168.0,1440.0,1022.0,,,,
108,2016-04-16,,Back,Barbell Shrug,120.0,12.0,,0.71,168.0,1440.0,1022.0,,,,
108,2016-04-16,,Back,Barbell Shrug,120.0,12.0,,0.71,168.0,1440.0,1022.0,,,,
108,2016-04-16,,Triceps,Paramount Rope Pushdown,45.0,12.0,,0.64,70.0,540.0,345.0,,,,
108,2016-04-16,,Triceps,Paramount Rope Pushdown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
108,2016-04-16,,Triceps,Paramount Rope Pushdown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,Had to pause in the middle
108,2016-04-16,,Triceps,Paramount Rope Pushdown,50.0,7.0,,0.71,70.0,350.0,248.0,,,,
108,2016-04-16,,Triceps,Paramount Cable Overhead Tricep Extension,40.0,8.0,,0.77,52.0,320.0,246.0,,,,
108,2016-04-16,,Triceps,Paramount Cable Overhead Tricep Extension,40.0,8.0,,0.77,52.0,320.0,246.0,,,,
108,2016-04-16,,Triceps,Paramount Cable Overhead Tricep Extension,40.0,8.0,,0.77,52.0,320.0,246.0,,,,
108,2016-04-16,,Triceps,Paramount Cable Overhead Tricep Extension,40.0,9.0,,0.77,52.0,360.0,277.0,,,,
108,2016-04-16,,Triceps,Paramount Rope Pushdown,50.0,5.0,,0.71,70.0,250.0,177.0,,,,
109,2016-04-19,,Legs,Barbell Squat,135.0,8.0,,0.56,239.0,1080.0,604.0,,,,
109,2016-04-19,,Legs,Barbell Squat,155.0,5.0,,0.65,239.0,775.0,503.0,,,,
109,2016-04-19,,Legs,Barbell Squat,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,
109,2016-04-19,,Legs,Barbell Squat,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,
109,2016-04-19,,Legs,Barbell Squat,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,
109,2016-04-19,,Legs,Barbell Squat,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,
109,2016-04-19,,Legs,Barbell Squat,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,
109,2016-04-19,,Legs,Dumbbell Calf Raise,120.0,20.0,,0.6,200.0,2400.0,1440.0,,,,
109,2016-04-19,,Legs,Dumbbell Calf Raise,120.0,20.0,,0.6,200.0,2400.0,1440.0,,,,
109,2016-04-19,,Legs,Dumbbell Calf Raise,120.0,20.0,,0.6,200.0,2400.0,1440.0,,,,
109,2016-04-19,,Legs,Dumbbell Calf Raise,120.0,20.0,,0.6,200.0,2400.0,1440.0,,,,
109,2016-04-19,,Legs,Dumbbell Calf Raise,120.0,20.0,,0.6,200.0,2400.0,1440.0,,,,
109,2016-04-19,,Legs,Hip Adduction,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
109,2016-04-19,,Legs,Hip Adduction,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
109,2016-04-19,,Legs,Hip Adduction,100.0,10.0,,0.75,133.0,1000.0,750.0,,,,
109,2016-04-19,,Legs,Hip Abduction,195.0,10.0,,0.75,260.0,1950.0,1462.0,,,,
109,2016-04-19,,Legs,Hip Abduction,195.0,10.0,,0.75,260.0,1950.0,1462.0,,,,
109,2016-04-19,,Legs,Hip Abduction,195.0,10.0,,0.75,260.0,1950.0,1462.0,,,,
110,2016-04-22,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.56,239.0,1080.0,604.0,,,,
110,2016-04-22,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.65,239.0,775.0,503.0,,,,
110,2016-04-22,,Chest,Flat Barbell Bench Press,195.0,5.0,,0.82,239.0,975.0,799.0,,,,
110,2016-04-22,,Chest,Flat Barbell Bench Press,195.0,5.0,,0.82,239.0,975.0,799.0,,,,
110,2016-04-22,,Chest,Flat Barbell Bench Press,195.0,5.0,,0.82,239.0,975.0,799.0,,,,
110,2016-04-22,,Chest,Flat Barbell Bench Press,195.0,5.0,,0.82,239.0,975.0,799.0,,,,
110,2016-04-22,,Chest,Paramount Standing Machine Fly,60.0,10.0,,0.75,80.0,600.0,450.0,,,,
110,2016-04-22,,Chest,Paramount Standing Machine Fly,60.0,10.0,,0.75,80.0,600.0,450.0,,,,
110,2016-04-22,,Chest,Paramount Standing Machine Fly,60.0,10.0,,0.75,80.0,600.0,450.0,,,,
110,2016-04-22,,Chest,Paramount Standing Machine Fly,60.0,10.0,,0.75,80.0,600.0,450.0,,,,
111,2016-04-23,,Biceps,Barbell Curl,45.0,12.0,,0.43,105.0,540.0,232.0,,,,Warmup
111,2016-04-23,,Biceps,EZ-Bar Preacher Curl,75.0,8.0,,0.79,95.0,600.0,474.0,,,,
111,2016-04-23,,Biceps,EZ-Bar Preacher Curl,75.0,6.0,,0.79,95.0,450.0,355.0,,,,
111,2016-04-23,,Biceps,EZ-Bar Preacher Curl,75.0,1.0,,0.79,95.0,75.0,59.0,,,,
111,2016-04-23,,Biceps,EZ-Bar Preacher Curl,75.0,3.0,,0.79,95.0,225.0,177.0,,,,
111,2016-04-23,,Biceps,EZ-Bar Preacher Curl,70.0,8.0,,0.74,95.0,560.0,414.0,,,,
111,2016-04-23,,Back,Lat Pulldown,120.0,12.0,,0.57,210.0,1440.0,820.0,,,,
111,2016-04-23,,Back,Lat Pulldown,150.0,12.0,,0.71,210.0,1800.0,1278.0,,,,
111,2016-04-23,,Back,Lat Pulldown,150.0,12.0,,0.71,210.0,1800.0,1278.0,,,,
112,2016-04-24,,Shoulders,Overhead Press,95.0,8.0,,0.62,152.0,760.0,471.0,,,,Warmup
112,2016-04-24,,Shoulders,Overhead Press,120.0,8.0,,0.79,152.0,960.0,758.0,,,,
112,2016-04-24,,Shoulders,Overhead Press,120.0,8.0,,0.79,152.0,960.0,758.0,,,,
112,2016-04-24,,Shoulders,Overhead Press,110.0,8.0,,0.72,152.0,880.0,633.0,,,,
112,2016-04-24,,Shoulders,Overhead Press,110.0,8.0,,0.72,152.0,880.0,633.0,,,,"Have to be careful with the dismount. Hurt my left shoulder again doing it, preventing me from doing triceps. Should squat the bar back into the rack next time"
113,2016-05-03,,Legs,Barbell Squat,135.0,8.0,,0.55,245.0,1080.0,594.0,,,,
113,2016-05-03,,Legs,Barbell Squat,155.0,5.0,,0.63,245.0,775.0,488.0,,,,
113,2016-05-03,,Legs,Barbell Squat,210.0,5.0,,0.86,245.0,1050.0,903.0,,,,
113,2016-05-03,,Legs,Barbell Squat,210.0,5.0,,0.86,245.0,1050.0,903.0,,,,
113,2016-05-03,,Legs,Barbell Squat,210.0,5.0,,0.86,245.0,1050.0,903.0,,,,
113,2016-05-03,,Legs,Barbell Squat,210.0,5.0,,0.86,245.0,1050.0,903.0,,,,
113,2016-05-03,,Legs,Barbell Squat,210.0,5.0,,0.86,245.0,1050.0,903.0,,,,
113,2016-05-03,,Legs,Dumbbell Calf Raise,125.0,20.0,,0.6,208.0,2500.0,1500.0,,,,
113,2016-05-03,,Legs,Dumbbell Calf Raise,125.0,20.0,,0.6,208.0,2500.0,1500.0,,,,
113,2016-05-03,,Legs,Dumbbell Calf Raise,125.0,20.0,,0.6,208.0,2500.0,1500.0,,,,
113,2016-05-03,,Legs,Dumbbell Calf Raise,125.0,20.0,,0.6,208.0,2500.0,1500.0,,,,
113,2016-05-03,,Legs,Dumbbell Calf Raise,125.0,20.0,,0.6,208.0,2500.0,1500.0,,,,
113,2016-05-03,,Legs,Hip Abduction,200.0,10.0,,0.75,267.0,2000.0,1500.0,,,,
113,2016-05-03,,Legs,Hip Abduction,200.0,10.0,,0.75,267.0,2000.0,1500.0,,,,
113,2016-05-03,,Legs,Hip Abduction,200.0,10.0,,0.75,267.0,2000.0,1500.0,,,,
113,2016-05-03,,Legs,Hip Adduction,105.0,10.0,,0.75,140.0,1050.0,787.0,,,,
113,2016-05-03,,Legs,Hip Adduction,105.0,10.0,,0.75,140.0,1050.0,787.0,,,,
113,2016-05-03,,Legs,Hip Adduction,105.0,10.0,,0.75,140.0,1050.0,787.0,,,,
114,2016-05-16,,Cardio,Rowing Machine,,,,,,,,0.69593552,306.0,8.187476705882352,
114,2016-05-16,,Legs,Barbell Squat,135.0,8.0,,0.54,251.0,1080.0,583.0,,,,
114,2016-05-16,,Legs,Barbell Squat,155.0,5.0,,0.62,251.0,775.0,480.0,,,,
114,2016-05-16,,Legs,Barbell Squat,215.0,5.0,,0.86,251.0,1075.0,924.0,,,,
114,2016-05-16,,Legs,Barbell Squat,215.0,5.0,,0.86,251.0,1075.0,924.0,,,,
114,2016-05-16,,Legs,Barbell Squat,215.0,5.0,,0.86,251.0,1075.0,924.0,,,,
114,2016-05-16,,Legs,Barbell Squat,215.0,5.0,,0.86,251.0,1075.0,924.0,,,,
114,2016-05-16,,Legs,Barbell Squat,215.0,5.0,,0.86,251.0,1075.0,924.0,,,,
114,2016-05-16,,Legs,Dumbbell Calf Raise,130.0,20.0,,0.6,217.0,2600.0,1560.0,,,,
114,2016-05-16,,Legs,Dumbbell Calf Raise,130.0,20.0,,0.6,217.0,2600.0,1560.0,,,,
114,2016-05-16,,Legs,Dumbbell Calf Raise,130.0,20.0,,0.6,217.0,2600.0,1560.0,,,,
114,2016-05-16,,Legs,Dumbbell Calf Raise,130.0,20.0,,0.6,217.0,2600.0,1560.0,,,,
114,2016-05-16,,Legs,Dumbbell Calf Raise,130.0,20.0,,0.6,217.0,2600.0,1560.0,,,,
114,2016-05-16,,Legs,Hip Adduction,70.0,10.0,,0.48,147.0,700.0,336.0,,,,Warmup
114,2016-05-16,,Legs,Hip Adduction,110.0,10.0,,0.75,147.0,1100.0,825.0,,,,
114,2016-05-16,,Legs,Hip Adduction,110.0,10.0,,0.75,147.0,1100.0,825.0,,,,
114,2016-05-16,,Legs,Hip Adduction,110.0,10.0,,0.75,147.0,1100.0,825.0,,,,
115,2016-05-17,,Cardio,Rowing Machine,,,,,,,,0.693450036,308.0,8.105260161038961,
115,2016-05-17,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.58,233.0,1080.0,626.0,,,,
115,2016-05-17,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.67,233.0,775.0,519.0,,,,
115,2016-05-17,,Chest,Flat Barbell Bench Press,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
115,2016-05-17,,Chest,Flat Barbell Bench Press,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
115,2016-05-17,,Chest,Flat Barbell Bench Press,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
115,2016-05-17,,Chest,Seated Machine Fly,120.0,12.0,,0.71,168.0,1440.0,1022.0,,,,
115,2016-05-17,,Chest,Seated Machine Fly,120.0,12.0,,0.71,168.0,1440.0,1022.0,,,,
